CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
649,Company_649,Finance,Oceania,2020,11842.0,5.6,8249.6,12.8,79.9,87.1,79.2,73.4,139880.7,69940.4,349701.9
649,Company_649,Finance,Oceania,2021,11825.4,6.8,12286.9,-0.1,80.2,89.3,77.1,74.3,136047.7,68023.9,340119.3
649,Company_649,Finance,Oceania,2022,11632.0,6.4,12458.9,-1.6,79.3,87.4,80.5,70.0,136782.0,68391.0,341955.1
649,Company_649,Finance,Oceania,2023,13413.5,7.2,18102.4,15.3,79.9,87.4,79.6,72.5,157731.8,78865.9,394329.4
649,Company_649,Finance,Oceania,2024,14660.6,4.9,10719.9,9.3,81.4,92.8,79.7,71.6,161467.3,80733.6,403668.1
649,Company_649,Finance,Oceania,2025,16331.7,3.8,8345.7,11.4,81.4,94.1,80.0,70.2,176921.1,88460.6,442302.8
650,Company_650,Healthcare,Asia,2015,2928.0,16.4,6022.3,,54.9,42.7,36.7,85.2,263934.1,263934.1,527868.3
650,Company_650,Healthcare,Asia,2016,3002.6,18.0,12997.0,2.5,52.6,39.6,35.1,83.2,277135.2,277135.2,554270.4
650,Company_650,Healthcare,Asia,2017,3207.5,18.5,10778.2,6.8,54.5,41.2,37.1,85.1,292351.3,292351.3,584702.6
650,Company_650,Healthcare,Asia,2018,3014.3,20.8,14690.5,-6.0,55.0,43.7,37.3,83.9,269457.5,269457.5,538915.0
650,Company_650,Healthcare,Asia,2019,3290.9,22.5,18474.4,9.2,56.7,44.4,38.6,87.1,292715.5,292715.5,585430.9
650,Company_650,Healthcare,Asia,2020,3185.5,26.3,19950.2,-3.2,56.3,43.6,41.8,83.5,284984.3,284984.3,569968.5
650,Company_650,Healthcare,Asia,2021,3182.9,29.4,13420.6,-0.1,57.5,44.2,42.0,86.5,283527.9,283527.9,567055.8
650,Company_650,Healthcare,Asia,2022,2940.8,29.2,10022.8,-7.6,57.4,44.8,40.8,86.6,260598.9,260598.9,521197.9
650,Company_650,Healthcare,Asia,2023,2997.2,29.5,11382.9,1.9,56.9,44.5,40.4,85.9,266293.6,266293.6,532587.2
650,Company_650,Healthcare,Asia,2024,2803.2,27.5,13791.3,-6.5,57.2,42.5,42.0,87.1,252931.8,252931.8,505863.6
650,Company_650,Healthcare,Asia,2025,2996.5,27.3,16525.3,6.9,60.9,43.9,46.0,92.8,267561.9,267561.9,535123.9
651,Company_651,Energy,Oceania,2015,26012.1,25.2,82842.0,,59.2,27.2,87.1,63.3,26263872.9,7879161.9,262638728.5
651,Company_651,Energy,Oceania,2016,22870.6,28.3,128043.4,-12.1,58.8,28.8,85.4,62.2,22830498.9,6849149.7,228304988.9
651,Company_651,Energy,Oceania,2017,21097.3,21.9,74761.5,-7.8,59.2,30.1,85.9,61.6,20868587.0,6260576.1,208685869.9
651,Company_651,Energy,Oceania,2018,21510.7,26.0,92147.4,2.0,59.6,29.4,87.2,62.2,21388188.6,6416456.6,213881885.9
651,Company_651,Energy,Oceania,2019,21882.3,23.5,65743.0,1.7,58.8,26.9,89.3,60.3,22132752.9,6639825.9,221327528.6
651,Company_651,Energy,Oceania,2020,21505.2,22.5,45306.0,-1.7,58.4,26.1,88.1,61.1,21879675.5,6563902.7,218796755.5
651,Company_651,Energy,Oceania,2021,20711.8,21.8,61791.5,-3.7,58.1,26.8,88.4,59.0,20968115.2,6290434.6,209681152.2
651,Company_651,Energy,Oceania,2022,19671.8,27.9,91593.9,-5.0,58.3,26.1,87.1,61.7,20009207.3,6002762.2,200092072.6
651,Company_651,Energy,Oceania,2023,19084.5,20.9,42253.4,-3.0,58.7,27.4,85.9,62.6,19239512.2,5771853.7,192395122.4
651,Company_651,Energy,Oceania,2024,15949.4,14.9,19033.0,-16.4,57.1,27.5,84.4,59.3,16067444.1,4820233.2,160674441.5
651,Company_651,Energy,Oceania,2025,13587.0,19.8,34993.9,-14.8,58.3,27.4,87.0,60.7,13701469.0,4110440.7,137014690.3
652,Company_652,Finance,Latin America,2015,2953.4,19.6,9244.3,,43.3,87.5,25.5,16.7,34690.9,17345.4,86727.2
652,Company_652,Finance,Latin America,2016,3123.1,23.6,13713.7,5.7,43.2,86.0,28.0,15.5,37338.3,18669.2,93345.8
652,Company_652,Finance,Latin America,2017,3073.4,26.8,15717.7,-1.6,43.7,86.4,29.2,15.5,36591.6,18295.8,91479.0
652,Company_652,Finance,Latin America,2018,3509.7,27.4,17483.6,14.2,44.9,90.6,27.8,16.3,39719.6,19859.8,99299.1
652,Company_652,Finance,Latin America,2019,3826.0,23.0,8571.5,9.0,44.7,90.2,27.5,16.4,43526.4,21763.2,108816.0
652,Company_652,Finance,Latin America,2020,4233.9,23.9,13293.7,10.7,44.9,90.9,28.7,15.3,47708.5,23854.3,119271.3
652,Company_652,Finance,Latin America,2021,4778.6,26.0,10487.9,12.9,43.8,88.7,28.0,14.8,55361.4,27680.7,138403.5
652,Company_652,Finance,Latin America,2022,5479.2,24.6,25492.7,14.7,44.4,90.9,27.2,15.1,61770.3,30885.2,154425.8
652,Company_652,Finance,Latin America,2023,5626.5,21.8,18246.6,2.7,42.2,89.6,24.7,12.3,64455.9,32228.0,161139.8
652,Company_652,Finance,Latin America,2024,5807.1,19.3,18927.8,3.2,43.3,92.3,24.4,13.3,64323.9,32161.9,160809.7
652,Company_652,Finance,Latin America,2025,6030.1,16.8,8534.3,3.8,44.4,97.1,24.4,11.8,62755.0,31377.5,156887.4
653,Company_653,Energy,North America,2015,135.6,10.5,222.8,,57.3,20.9,85.1,65.8,142827.5,42848.2,1428274.7
653,Company_653,Energy,North America,2016,134.1,4.4,70.5,-1.1,57.7,22.2,86.3,64.6,140079.1,42023.7,1400791.4
653,Company_653,Energy,North America,2017,119.2,4.2,79.8,-11.1,57.7,23.0,87.3,62.9,123875.4,37162.6,1238754.0
653,Company_653,Energy,North America,2018,92.4,2.0,35.8,-22.5,57.9,25.0,90.6,58.2,94723.2,28417.0,947231.8
653,Company_653,Energy,North America,2019,82.2,6.3,100.5,-11.1,60.2,27.9,92.2,60.5,82571.8,24771.5,825718.0
653,Company_653,Energy,North America,2020,76.2,13.1,131.9,-7.3,61.4,30.6,90.6,62.9,75164.2,22549.3,751641.9
653,Company_653,Energy,North America,2021,68.9,24.3,314.5,-9.6,64.3,33.4,94.5,65.0,66598.0,19979.4,665979.8
653,Company_653,Energy,North America,2022,58.4,18.8,207.3,-15.3,64.4,35.5,93.1,64.5,55553.1,16665.9,555530.6
653,Company_653,Energy,North America,2023,51.9,18.5,163.5,-11.1,65.3,36.0,94.6,65.3,49214.5,14764.3,492144.6
653,Company_653,Energy,North America,2024,42.5,27.5,169.5,-18.2,65.1,36.7,93.0,65.6,40057.2,12017.2,400572.0
653,Company_653,Energy,North America,2025,35.9,29.5,103.3,-15.6,67.4,41.1,94.4,66.6,32738.4,9821.5,327383.8
654,Company_654,Energy,Oceania,2015,3075.8,19.0,7781.5,,55.5,59.7,38.2,68.6,2404820.1,721446.0,24048200.8
654,Company_654,Energy,Oceania,2016,2948.3,21.8,11207.5,-4.1,56.0,59.2,39.4,69.3,2316491.0,694947.3,23164909.9
654,Company_654,Energy,Oceania,2017,2532.2,23.7,8054.6,-14.1,57.2,60.3,39.3,72.0,1969096.6,590729.0,19690965.6
654,Company_654,Energy,Oceania,2018,2414.2,31.7,7956.1,-4.7,57.8,63.7,37.6,72.0,1819765.5,545929.6,18197655.0
654,Company_654,Energy,Oceania,2019,2354.1,20.7,4529.5,-2.5,61.1,69.1,38.3,75.7,1685535.8,505660.7,16855357.6
654,Company_654,Energy,Oceania,2020,2033.6,15.0,4419.4,-13.6,60.9,69.4,37.7,75.5,1452052.8,435615.8,14520527.7
654,Company_654,Energy,Oceania,2021,1943.8,4.0,800.5,-4.4,62.3,72.4,39.9,74.6,1347995.5,404398.6,13479954.6
654,Company_654,Energy,Oceania,2022,1787.5,-0.7,6025.0,-8.0,63.3,72.3,39.1,78.3,1240110.4,372033.1,12401103.5
654,Company_654,Energy,Oceania,2023,1496.5,3.6,664.8,-16.3,63.0,70.1,40.9,78.0,1061713.4,318514.0,10617133.8
654,Company_654,Energy,Oceania,2024,1473.8,2.6,452.9,-1.5,64.0,69.8,41.5,80.5,1048783.6,314635.1,10487836.3
654,Company_654,Energy,Oceania,2025,1441.7,5.4,1182.8,-2.2,63.6,67.1,44.4,79.4,1053292.9,315987.9,10532929.2
655,Company_655,Finance,Middle East,2015,1959.9,23.6,6703.5,,44.4,88.7,22.7,21.8,22693.1,11346.5,56732.7
655,Company_655,Finance,Middle East,2016,2209.4,23.0,10011.2,12.7,44.7,90.1,21.3,22.5,25145.3,12572.7,62863.3
655,Company_655,Finance,Middle East,2017,2641.6,24.9,8649.6,19.6,43.8,88.4,20.2,22.7,30708.6,15354.3,76771.5
655,Company_655,Finance,Middle East,2018,2869.5,23.5,11484.4,8.6,44.0,90.5,19.5,22.1,32496.4,16248.2,81240.9
655,Company_655,Finance,Middle East,2019,2893.7,26.3,10353.1,0.8,43.3,90.3,19.9,19.6,32868.5,16434.3,82171.3
655,Company_655,Finance,Middle East,2020,2927.3,27.4,11082.1,1.2,44.8,92.4,22.4,19.8,32396.6,16198.3,80991.6
655,Company_655,Finance,Middle East,2021,3275.0,21.4,6137.3,11.9,48.5,96.6,26.7,22.1,34316.8,17158.4,85791.9
655,Company_655,Finance,Middle East,2022,3698.8,21.3,13300.0,12.9,47.8,97.7,26.1,19.7,38187.4,19093.7,95468.4
655,Company_655,Finance,Middle East,2023,4140.6,20.6,13841.5,11.9,49.4,98.5,28.1,21.7,42281.2,21140.6,105702.9
655,Company_655,Finance,Middle East,2024,4183.3,19.2,13796.7,1.0,50.5,98.7,29.2,23.7,42619.1,21309.5,106547.7
655,Company_655,Finance,Middle East,2025,4569.2,20.0,14780.4,9.2,51.0,98.8,29.5,24.6,46450.4,23225.2,116126.1
656,Company_656,Finance,Latin America,2015,1457.5,12.9,2385.0,,72.0,99.9,64.8,51.3,14590.2,7295.1,36475.6
656,Company_656,Finance,Latin America,2016,1407.6,13.4,3331.0,-3.4,73.2,100.0,65.2,54.5,14076.0,7038.0,35190.0
656,Company_656,Finance,Latin America,2017,1312.4,16.6,2276.4,-6.8,72.6,100.0,60.7,57.2,13123.5,6561.8,32808.8
656,Company_656,Finance,Latin America,2018,1376.8,13.0,3463.7,4.9,72.0,100.0,58.2,57.8,13767.7,6883.9,34419.4
656,Company_656,Finance,Latin America,2019,1544.0,15.9,2465.1,12.1,71.8,98.5,59.4,57.6,15766.0,7883.0,39415.1
656,Company_656,Finance,Latin America,2020,1608.6,12.1,2836.8,4.2,73.1,100.0,60.5,58.7,16085.7,8042.8,40214.1
656,Company_656,Finance,Latin America,2021,1828.4,12.9,1970.5,13.7,71.0,96.7,59.6,56.6,19121.8,9560.9,47804.5
656,Company_656,Finance,Latin America,2022,1848.1,12.3,1961.0,1.1,70.9,96.2,59.8,56.7,19456.3,9728.2,48640.8
656,Company_656,Finance,Latin America,2023,1727.4,9.1,2987.4,-6.5,69.7,93.0,60.9,55.3,18969.0,9484.5,47422.5
656,Company_656,Finance,Latin America,2024,1731.4,8.4,1843.9,0.2,68.8,90.2,59.4,57.0,19700.2,9850.1,49250.6
656,Company_656,Finance,Latin America,2025,1873.1,7.9,1924.1,8.2,69.6,90.6,61.8,56.4,21189.8,10594.9,52974.5
657,Company_657,Manufacturing,Europe,2015,350.2,16.7,473.6,,63.9,40.1,93.2,58.5,96600.2,128800.2,1610002.7
657,Company_657,Manufacturing,Europe,2016,405.5,14.9,788.5,15.8,63.9,40.6,92.6,58.5,111455.7,148607.5,1857594.2
657,Company_657,Manufacturing,Europe,2017,415.4,18.4,1563.8,2.4,64.1,40.6,91.3,60.4,114116.9,152155.9,1901948.8
657,Company_657,Manufacturing,Europe,2018,425.5,15.5,858.8,2.4,65.3,41.7,92.0,62.2,115963.8,154618.3,1932729.3
657,Company_657,Manufacturing,Europe,2019,465.6,12.2,648.2,9.4,66.3,43.4,94.5,61.0,125178.4,166904.6,2086307.3
657,Company_657,Manufacturing,Europe,2020,440.1,8.5,625.8,-5.5,65.3,42.4,93.7,59.7,119256.1,159008.1,1987600.9
657,Company_657,Manufacturing,Europe,2021,456.7,6.6,269.8,3.8,68.0,44.7,97.3,62.0,121514.6,162019.5,2025243.1
657,Company_657,Manufacturing,Europe,2022,481.6,5.9,229.6,5.4,69.4,48.1,97.6,62.6,124680.9,166241.1,2078014.2
657,Company_657,Manufacturing,Europe,2023,505.0,1.4,65.8,4.9,70.9,46.8,100.0,65.8,132148.6,176198.1,2202476.6
657,Company_657,Manufacturing,Europe,2024,486.9,-2.0,630.8,-3.6,71.6,46.8,100.0,68.0,127438.6,169918.1,2123976.8
657,Company_657,Manufacturing,Europe,2025,492.6,-4.6,2366.7,1.2,72.7,47.9,100.0,70.1,127784.9,170379.8,2129747.7
658,Company_658,Utilities,North America,2015,1792.6,11.6,2978.3,,54.3,60.0,47.4,55.5,1118870.4,699294.0,11188703.6
658,Company_658,Utilities,North America,2016,1745.8,11.9,2162.1,-2.6,56.2,57.9,48.8,61.9,1110010.0,693756.2,11100099.6
658,Company_658,Utilities,North America,2017,1856.4,12.4,2137.1,6.3,56.8,58.8,48.1,63.4,1170799.5,731749.7,11707995.2
658,Company_658,Utilities,North America,2018,1940.5,14.2,4067.3,4.5,57.9,60.8,46.8,66.1,1201691.6,751057.2,12016915.7
658,Company_658,Utilities,North America,2019,2171.7,13.7,3086.2,11.9,58.2,60.7,49.6,64.2,1346410.1,841506.3,13464101.5
658,Company_658,Utilities,North America,2020,2071.8,13.9,2753.1,-4.6,59.2,61.5,48.3,67.8,1275062.8,796914.2,12750627.8
658,Company_658,Utilities,North America,2021,2442.5,15.1,3099.6,17.9,58.3,64.4,45.9,64.7,1464037.5,915023.5,14640375.4
658,Company_658,Utilities,North America,2022,2556.7,17.1,5930.2,4.7,58.5,65.2,44.7,65.6,1521016.6,950635.4,15210165.7
658,Company_658,Utilities,North America,2023,2888.8,13.7,3335.5,13.0,60.6,66.9,46.0,69.1,1691308.1,1057067.5,16913080.7
658,Company_658,Utilities,North America,2024,3004.1,14.8,4795.3,4.0,61.9,67.7,43.1,75.0,1744666.5,1090416.6,17446665.1
658,Company_658,Utilities,North America,2025,3433.2,13.2,4562.5,14.3,63.6,70.5,43.1,77.3,1941068.2,1213167.6,19410681.5
659,Company_659,Technology,Middle East,2015,3833.4,17.6,12883.9,,42.6,75.7,19.8,32.3,128408.5,77045.1,256817.0
659,Company_659,Technology,Middle East,2016,3635.1,17.2,14654.5,-5.2,44.3,77.0,21.1,34.7,120184.0,72110.4,240368.0
659,Company_659,Technology,Middle East,2017,3584.2,18.9,14952.4,-1.4,45.8,77.8,23.9,35.7,117429.3,70457.6,234858.5
659,Company_659,Technology,Middle East,2018,3925.3,20.7,24660.9,9.5,45.4,79.2,22.7,34.2,126698.1,76018.9,253396.3
659,Company_659,Technology,Middle East,2019,4471.7,19.9,29138.1,13.9,45.2,83.4,21.3,30.8,137709.9,82625.9,275419.8
659,Company_659,Technology,Middle East,2020,5320.3,19.9,22013.8,19.0,45.8,84.7,20.8,31.7,161443.7,96866.2,322887.5
659,Company_659,Technology,Middle East,2021,6382.9,22.5,50007.5,20.0,44.7,82.8,17.8,33.6,197968.8,118781.3,395937.5
659,Company_659,Technology,Middle East,2022,6788.4,24.3,33455.0,6.4,44.7,80.7,17.9,35.5,215462.6,129277.6,430925.2
659,Company_659,Technology,Middle East,2023,7130.5,28.4,38276.5,5.0,46.5,84.3,17.9,37.4,217422.2,130453.3,434844.4
659,Company_659,Technology,Middle East,2024,8101.6,29.2,63793.9,13.6,46.0,84.3,18.2,35.4,247097.1,148258.3,494194.3
659,Company_659,Technology,Middle East,2025,8177.9,33.0,78802.9,0.9,46.3,86.0,16.3,36.7,244386.9,146632.1,488773.8
660,Company_660,Consumer Goods,Africa,2015,1897.4,17.4,6707.3,,27.2,18.5,41.2,22.0,406226.9,507783.6,2031134.5
660,Company_660,Consumer Goods,Africa,2016,1950.0,15.0,6215.5,2.8,29.1,20.3,45.9,21.1,412693.8,515867.3,2063469.2
660,Company_660,Consumer Goods,Africa,2017,2011.5,16.2,5037.4,3.2,28.7,21.3,46.7,18.1,422885.1,528606.4,2114425.4
660,Company_660,Consumer Goods,Africa,2018,2224.6,16.3,5021.4,10.6,27.0,16.9,48.3,15.8,481210.9,601513.6,2406054.5
660,Company_660,Consumer Goods,Africa,2019,2412.0,13.6,6774.5,8.4,27.9,19.2,47.2,17.3,514088.7,642610.9,2570443.5
660,Company_660,Consumer Goods,Africa,2020,2530.6,13.6,6606.9,4.9,27.5,19.0,46.5,17.2,540114.1,675142.6,2700570.5
660,Company_660,Consumer Goods,Africa,2021,2607.0,16.4,8459.4,3.0,30.3,21.3,51.1,18.5,548092.2,685115.2,2740460.9
660,Company_660,Consumer Goods,Africa,2022,2515.3,18.4,5969.6,-3.5,29.1,21.2,50.6,15.5,529126.0,661407.5,2645630.2
660,Company_660,Consumer Goods,Africa,2023,2871.2,20.3,8786.9,14.2,28.3,19.0,51.2,14.6,612745.4,765931.7,3063726.8
660,Company_660,Consumer Goods,Africa,2024,3208.3,19.5,7082.2,11.7,29.8,17.2,52.7,19.5,692876.2,866095.3,3464381.1
660,Company_660,Consumer Goods,Africa,2025,3396.3,21.2,14109.3,5.9,30.9,20.5,52.5,19.7,717574.3,896967.8,3587871.3
661,Company_661,Retail,Europe,2015,1697.8,6.7,1619.6,,78.0,52.1,94.3,87.6,141832.9,70916.4,283665.8
661,Company_661,Retail,Europe,2016,1813.6,6.0,1657.6,6.8,76.4,50.1,90.8,88.3,153999.9,77000.0,307999.8
661,Company_661,Retail,Europe,2017,1866.3,6.7,2933.3,2.9,75.0,48.5,90.0,86.5,160592.4,80296.2,321184.7
661,Company_661,Retail,Europe,2018,1874.5,6.8,2160.4,0.4,74.6,47.4,91.0,85.5,162739.2,81369.6,325478.5
661,Company_661,Retail,Europe,2019,1935.7,8.6,3444.6,3.3,74.9,46.4,93.3,85.1,169388.2,84694.1,338776.5
661,Company_661,Retail,Europe,2020,1973.8,10.5,2625.1,2.0,76.7,47.5,95.6,86.9,171171.0,85585.5,342341.9
661,Company_661,Retail,Europe,2021,1930.3,9.5,2542.2,-2.2,78.1,50.1,96.7,87.5,163969.9,81984.9,327939.8
661,Company_661,Retail,Europe,2022,2011.7,10.8,3003.1,4.2,77.6,47.4,95.3,90.1,174597.5,87298.8,349195.1
661,Company_661,Retail,Europe,2023,1878.2,8.3,3651.5,-6.6,76.9,47.0,94.6,89.1,163651.7,81825.8,327303.3
661,Company_661,Retail,Europe,2024,1891.5,7.9,1939.3,0.7,77.0,50.6,92.7,87.5,159917.0,79958.5,319833.9
661,Company_661,Retail,Europe,2025,1973.9,10.2,4889.2,4.4,76.3,48.8,90.5,89.5,169438.6,84719.3,338877.1
662,Company_662,Finance,Middle East,2015,12460.3,5.2,9256.4,,55.2,95.7,20.6,49.4,132064.2,66032.1,330160.6
662,Company_662,Finance,Middle East,2016,13128.1,0.5,594.3,5.4,55.4,96.7,21.4,48.0,137315.0,68657.5,343287.4
662,Company_662,Finance,Middle East,2017,13184.1,-1.2,25418.7,0.4,58.0,100.0,21.5,52.4,131840.8,65920.4,329602.1
662,Company_662,Finance,Middle East,2018,14254.0,0.1,130.7,8.1,58.0,100.0,22.8,51.2,142540.2,71270.1,356350.6
662,Company_662,Finance,Middle East,2019,16190.4,0.5,914.4,13.6,59.5,100.0,24.4,54.2,161904.0,80952.0,404760.0
662,Company_662,Finance,Middle East,2020,18114.3,-0.3,65397.3,11.9,59.4,97.3,25.7,55.3,187970.5,93985.2,469926.2
662,Company_662,Finance,Middle East,2021,18539.5,-0.9,89156.0,2.3,60.6,97.3,26.8,57.8,192413.8,96206.9,481034.5
662,Company_662,Finance,Middle East,2022,18705.6,-0.4,37330.5,0.9,60.6,98.3,27.2,56.2,191633.9,95816.9,479084.7
662,Company_662,Finance,Middle East,2023,21109.5,-0.9,10710.9,12.9,61.1,99.4,28.8,55.0,212877.9,106438.9,532194.7
662,Company_662,Finance,Middle East,2024,20181.4,-0.0,57621.6,-4.4,61.3,100.0,29.6,54.4,201814.1,100907.0,504535.2
662,Company_662,Finance,Middle East,2025,21719.8,-1.3,21150.9,7.6,61.6,97.9,31.9,55.1,223514.5,111757.3,558786.3
663,Company_663,Finance,Asia,2015,8939.0,17.1,12845.0,,63.5,98.6,71.1,20.8,91200.5,45600.3,228001.3
663,Company_663,Finance,Asia,2016,10340.4,13.9,16715.7,15.7,64.8,97.9,73.8,22.8,106499.3,53249.7,266248.3
663,Company_663,Finance,Asia,2017,13016.6,12.6,22618.3,25.9,64.2,94.4,75.3,22.8,140391.4,70195.7,350978.5
663,Company_663,Finance,Asia,2018,13494.8,13.1,26766.8,3.7,66.1,96.1,77.6,24.5,142283.3,71141.7,355708.4
663,Company_663,Finance,Asia,2019,14510.2,11.4,20883.4,7.5,67.2,98.8,78.3,24.5,147577.3,73788.7,368943.3
663,Company_663,Finance,Asia,2020,16579.2,10.3,31117.8,14.3,66.6,100.0,75.2,24.5,165791.9,82896.0,414479.9
663,Company_663,Finance,Asia,2021,18298.9,14.4,42802.3,10.4,66.9,100.0,75.8,24.9,182989.3,91494.6,457473.2
663,Company_663,Finance,Asia,2022,18480.5,17.8,48901.3,1.0,67.8,99.5,78.0,25.9,186188.4,93094.2,465471.1
663,Company_663,Finance,Asia,2023,20470.2,16.6,64520.4,10.8,68.4,100.0,80.6,24.7,204702.5,102351.2,511756.2
663,Company_663,Finance,Asia,2024,21631.2,17.5,71833.6,5.7,69.6,100.0,83.3,25.3,216312.0,108156.0,540780.0
663,Company_663,Finance,Asia,2025,24586.2,21.6,77634.9,13.7,68.1,99.2,82.9,22.1,248639.0,124319.5,621597.6
664,Company_664,Finance,Latin America,2015,8022.3,12.3,12764.0,,65.3,92.4,70.7,32.6,88767.8,44383.9,221919.6
664,Company_664,Finance,Latin America,2016,8605.4,12.0,12756.6,7.3,66.7,91.6,73.6,35.1,96190.5,48095.2,240476.1
664,Company_664,Finance,Latin America,2017,8332.3,11.6,11284.6,-3.2,67.9,92.5,75.0,36.3,92090.7,46045.4,230226.9
664,Company_664,Finance,Latin America,2018,7864.6,12.8,14378.9,-5.6,69.4,92.5,77.3,38.3,86910.0,43455.0,217275.1
664,Company_664,Finance,Latin America,2019,7151.4,13.2,9870.9,-9.1,71.7,95.4,77.7,42.0,76132.6,38066.3,190331.6
664,Company_664,Finance,Latin America,2020,7198.7,13.9,15462.3,0.7,72.3,95.1,77.6,44.2,76907.6,38453.8,192269.0
664,Company_664,Finance,Latin America,2021,7274.2,16.4,20577.7,1.0,72.5,93.9,78.5,45.1,78922.6,39461.3,197306.5
664,Company_664,Finance,Latin America,2022,6950.0,17.8,12107.4,-4.5,72.5,93.0,79.0,45.4,76306.4,38153.2,190766.1
664,Company_664,Finance,Latin America,2023,7774.0,18.5,26353.2,11.9,73.5,95.4,77.7,47.3,82764.6,41382.3,206911.5
664,Company_664,Finance,Latin America,2024,7897.3,15.2,18434.3,1.6,72.8,92.7,79.5,46.1,87038.8,43519.4,217597.0
664,Company_664,Finance,Latin America,2025,7642.8,16.3,17831.4,-3.2,72.7,91.7,79.5,47.0,85312.7,42656.4,213281.8
665,Company_665,Technology,Asia,2015,6200.5,12.0,18197.4,,58.2,62.7,46.0,65.8,235874.2,141524.5,471748.4
665,Company_665,Technology,Asia,2016,6815.9,11.2,16339.0,9.9,57.4,61.2,44.8,66.4,263052.4,157831.4,526104.7
665,Company_665,Technology,Asia,2017,7473.8,14.9,24078.1,9.7,57.7,63.5,43.0,66.6,282232.1,169339.3,564464.2
665,Company_665,Technology,Asia,2018,7796.7,15.3,31148.5,4.3,58.0,64.3,41.6,68.1,292316.7,175390.0,584633.4
665,Company_665,Technology,Asia,2019,8115.6,15.7,36843.2,4.1,56.9,64.4,40.7,65.5,304048.9,182429.3,608097.8
665,Company_665,Technology,Asia,2020,7351.6,17.2,37797.6,-9.4,57.9,66.6,41.9,65.3,269643.5,161786.1,539286.9
665,Company_665,Technology,Asia,2021,7943.4,17.3,41116.9,8.1,58.3,69.1,42.9,63.0,284443.8,170666.3,568887.6
665,Company_665,Technology,Asia,2022,9340.4,16.9,42806.0,17.6,59.6,70.3,41.6,67.0,330576.0,198345.6,661152.0
665,Company_665,Technology,Asia,2023,10127.6,19.0,52892.4,8.4,60.6,70.5,42.6,68.8,357821.2,214692.7,715642.3
665,Company_665,Technology,Asia,2024,11691.3,14.7,31566.1,15.4,62.7,71.5,48.2,68.4,408772.7,245263.6,817545.3
665,Company_665,Technology,Asia,2025,11384.2,16.3,53652.1,-2.6,63.4,71.5,47.2,71.6,398053.9,238832.3,796107.7
666,Company_666,Finance,Middle East,2015,5664.9,11.9,10262.7,,33.6,63.8,35.6,1.2,85365.9,42683.0,213414.9
666,Company_666,Finance,Middle East,2016,6261.1,13.1,11692.6,10.5,34.9,68.8,33.9,2.0,89976.5,44988.3,224941.3
666,Company_666,Finance,Middle East,2017,6891.9,9.8,10256.8,10.1,37.6,71.9,37.1,3.8,96022.3,48011.2,240055.8
666,Company_666,Finance,Middle East,2018,6292.0,10.5,9862.0,-8.7,37.7,71.9,37.1,4.2,87702.8,43851.4,219257.0
666,Company_666,Finance,Middle East,2019,6397.0,9.8,11262.0,1.7,39.4,73.3,37.8,6.9,87879.5,43939.7,219698.6
666,Company_666,Finance,Middle East,2020,6372.8,7.9,7259.8,-0.4,41.7,74.6,40.5,9.9,86428.9,43214.5,216072.3
666,Company_666,Finance,Middle East,2021,7136.4,8.5,11951.8,12.0,43.4,76.4,42.1,11.6,94960.0,47480.0,237399.9
666,Company_666,Finance,Middle East,2022,7714.4,6.3,9479.8,8.1,45.3,79.4,43.8,12.7,99407.0,49703.5,248517.5
666,Company_666,Finance,Middle East,2023,7584.1,9.5,10447.6,-1.7,46.6,81.1,44.6,14.0,95959.7,47979.9,239899.3
666,Company_666,Finance,Middle East,2024,8056.8,8.2,6494.4,6.2,44.8,75.5,44.3,14.5,108179.1,54089.6,270447.8
666,Company_666,Finance,Middle East,2025,7614.6,9.0,13315.1,-5.5,45.9,75.7,44.2,17.6,102075.1,51037.6,255187.8
667,Company_667,Consumer Goods,North America,2015,1195.0,7.8,1880.7,,29.0,38.2,28.7,20.1,222887.9,278609.9,1114439.7
667,Company_667,Consumer Goods,North America,2016,1203.6,5.7,1283.2,0.7,30.9,36.2,32.7,23.8,227935.2,284919.0,1139676.1
667,Company_667,Consumer Goods,North America,2017,952.5,1.4,292.8,-20.9,31.6,41.7,29.1,23.9,173001.9,216252.4,865009.7
667,Company_667,Consumer Goods,North America,2018,1147.2,0.7,116.1,20.4,33.1,45.0,30.4,23.8,202978.2,253722.7,1014890.9
667,Company_667,Consumer Goods,North America,2019,1170.4,1.1,266.9,2.0,34.9,44.2,35.6,25.0,208495.5,260619.4,1042477.4
667,Company_667,Consumer Goods,North America,2020,1344.1,3.1,953.6,14.8,34.2,44.2,31.1,27.2,239336.5,299170.6,1196682.6
667,Company_667,Consumer Goods,North America,2021,1396.9,4.6,1213.9,3.9,36.4,46.2,36.7,26.2,244813.9,306017.3,1224069.3
667,Company_667,Consumer Goods,North America,2022,1491.6,3.9,958.0,6.8,38.2,49.0,40.3,25.2,255555.0,319443.8,1277775.1
667,Company_667,Consumer Goods,North America,2023,1547.6,3.7,892.1,3.8,39.1,50.9,41.2,25.3,261221.3,326526.7,1306106.7
